Datum;Zeit;Filiale;Kassennummer;Transaktionsnummer;Artikel;Menge;Aktion;Umsatz
16.04.2024;12:19:51;ALN Passage Sihlquai;255;137;VIE Roggensauerteig;1;0.00;5.50
13.04.2024;15:58:24;MM Solothurn;251;176;Spargeln grün Europa;1;0.00;9.95
13.04.2024;15:58:24;MM Solothurn;251;176;Äpfel Braeburn;0.985;0.00;3.35
13.04.2024;15:58:24;MM Solothurn;251;176;MBud Bananen;0.808;0.00;1.05
13.04.2024;15:58:24;MM Solothurn;251;176;Bio Eichblattsalat rot;1;0.00;2.65
13.04.2024;15:58:24;MM Solothurn;251;176;Butterzopf;1;0.00;2.50
13.04.2024;15:58:24;MM Solothurn;251;176;MClass Kuchenteig;1;0.00;1.70
13.04.2024;15:58:24;MM Solothurn;251;176;Schönrieder Mutschli;0.189;0.00;5.40
13.04.2024;15:58:24;MM Solothurn;251;176;Le Gruyère 120g;1;0.00;2.70
13.04.2024;15:58:24;MM Solothurn;251;176;MBud Cottage Cheese;1;0.00;4.10
13.04.2024;15:58:24;MM Solothurn;251;176;Bio Emmentaler mild;0.303;1.52;5.60
13.04.2024;15:58:24;MM Solothurn;251;176;Excellence Nature;2;0.00;2.10
13.04.2024;15:58:24;MM Solothurn;251;176;MClass Jog. Heidelbeer;2;0.00;1.30
13.04.2024;15:58:24;MM Solothurn;251;176;MClass Jog. Haselnuss;2;0.00;1.30
13.04.2024;15:58:24;MM Solothurn;251;176;YOU Skyr Vanille;1;0.00;1.80
13.04.2024;15:58:24;MM Solothurn;251;176;Eier Freiland 6x53g+;1;0.00;3.75
13.04.2024;15:58:24;MM Solothurn;251;176;Blévita Gruyère;3;3.57;8.28
13.04.2024;15:58:24;MM Solothurn;251;176;Blévita mini Paprika;2;1.80;4.20
13.04.2024;15:58:24;MM Solothurn;251;176;Reiswaffeln Schokolade;2;0.00;2.40
13.04.2024;15:58:24;MM Solothurn;251;176;MClass Haferflöckli;1;0.00;1.50
13.04.2024;15:58:24;MM Solothurn;251;176;Olma Bratwurst;1;3.90;7.95
13.04.2024;15:58:24;MM Solothurn;251;176;Schwarzwälder Schinken;0.114;0.00;6.40
13.04.2024;15:58:24;MM Solothurn;251;176;Speckwürfeli;1;0.00;3.30
13.04.2024;15:58:24;MM Solothurn;251;176;Rindshohrückensteak;0.202;0.00;13.15
13.04.2024;15:58:24;MM Solothurn;251;176;Rindshohrückensteak;0.210;0.00;13.65
13.04.2024;15:58:24;MM Solothurn;251;176;MClass mit 10% Butter;1;0.00;5.70
13.04.2024;15:58:24;MM Solothurn;251;176;Plus Vitamin C Zitrone;1;2.00;1.95
13.04.2024;15:58:24;MM Solothurn;251;176;Zweifel Vaya Bean;1;0.00;3.95
13.04.2024;15:58:24;MM Solothurn;251;176;I AM Soap Atlantic NFB;1;1.95;4.55
13.04.2024;15:58:24;MM Solothurn;251;176;Bonus-Coupon 2x;1;0;0
08.04.2024;19:22:56;ALN Passage Sihlquai;254;368;VIE Roggensauerteig;1;0.00;5.50
06.04.2024;13:47:20;MM Solothurn;256;88;Spargeln grün Europa;1;0.00;9.95
06.04.2024;13:47:20;MM Solothurn;256;88;Bio Avocado essreif;1;0.00;1.75
06.04.2024;13:47:20;MM Solothurn;256;88;Zitrone;1;0.00;0.40
06.04.2024;13:47:20;MM Solothurn;256;88;Bananen;0.460;0.00;1.15
06.04.2024;13:47:20;MM Solothurn;256;88;Äpfel Braeburn;1.221;0.00;4.15
06.04.2024;13:47:20;MM Solothurn;256;88;Gurke;1;0.20;0.80
06.04.2024;13:47:20;MM Solothurn;256;88;Spinat;1;0.00;3.90
06.04.2024;13:47:20;MM Solothurn;256;88;Lattich mini grün;1;0.00;2.50
06.04.2024;13:47:20;MM Solothurn;256;88;Butterzopf;1;0.00;3.90
06.04.2024;13:47:20;MM Solothurn;256;88;Schönrieder Mutschli;0.179;0.00;5.10
06.04.2024;13:47:20;MM Solothurn;256;88;Valflora Vollrahm UHT;1;0.00;2.05
06.04.2024;13:47:20;MM Solothurn;256;88;Berg Vorzugsbutter;1;0.00;3.15
06.04.2024;13:47:20;MM Solothurn;256;88;MBud Haushaltmehl;1;0.00;1.00
06.04.2024;13:47:20;MM Solothurn;256;88;MBud Mandeln;1;0.00;3.00
06.04.2024;13:47:20;MM Solothurn;256;88;MClass Kuchenteig;2;0.00;3.40
06.04.2024;13:47:20;MM Solothurn;256;88;Bio Zitronenthymiantee;1;0.59;2.36
06.04.2024;13:47:20;MM Solothurn;256;88;Bio Alpenkräutertee;1;0.59;2.36
06.04.2024;13:47:20;MM Solothurn;256;88;Bio Kräutertee Holunde;1;0.66;2.64
06.04.2024;13:47:20;MM Solothurn;256;88;Olma Bratwurst;2;0.00;7.90
06.04.2024;13:47:20;MM Solothurn;256;88;Poulet Minifilet;0.289;0.00;10.40
06.04.2024;13:47:20;MM Solothurn;256;88;MClass ASC Crevetten;1;4.60;9.35
06.04.2024;13:47:20;MM Solothurn;256;88;Ricotta mit Büffelmil;1;0.00;3.10
06.04.2024;13:47:20;MM Solothurn;256;88;Schwarzwälder Schinken;0.116;0.00;6.50
06.04.2024;13:47:20;MM Solothurn;256;88;Zitrone;1;0.15;0.25
06.04.2024;13:47:20;MM Solothurn;256;88;M-Budget Nagellacken.;1;0.00;2.40
06.04.2024;13:47:20;MM Solothurn;256;88;Maybelline Mascara;1;0.00;15.95
06.04.2024;13:47:20;MM Solothurn;256;88;CUM +3xPkt.Ges.Sort.;1;0;0
02.04.2024;16:11:46;MM Solothurn;251;177;MClass Kuchenteig;2;0.00;3.40
02.04.2024;16:11:46;MM Solothurn;251;177;MBud Spearmint 154g;1;0.00;2.90
02.04.2024;16:11:46;MM Solothurn;251;177;Berg Vorzugsbutter;1;0.00;3.15
02.04.2024;16:11:46;MM Solothurn;251;177;Bio Linsen Grün;1;0.00;3.00
02.04.2024;16:11:46;MM Solothurn;251;177;Bio Heidelbeeren;0.143;0.00;3.00
02.04.2024;16:11:46;MM Solothurn;251;177;MBud Bananen;0.654;0.00;0.85
02.04.2024;16:11:46;MM Solothurn;251;177;Nüsslisalat;1;0.00;2.80
02.04.2024;16:11:46;MM Solothurn;251;177;YOU Skyr Vanille;1;0.00;1.80
02.04.2024;16:11:46;MM Solothurn;251;177;Excellence Vanille;2;0.00;2.10
23.03.2024;14:14:08;MM Solothurn;257;153;Bio Heidelbeeren;0.217;0.00;4.55
23.03.2024;14:14:08;MM Solothurn;257;153;Bio Champignons braun;1;0.00;3.95
23.03.2024;14:14:08;MM Solothurn;257;153;MBud Bananen;0.633;0.00;0.95
23.03.2024;14:14:08;MM Solothurn;257;153;Fenchel;0.542;0.00;1.30
23.03.2024;14:14:08;MM Solothurn;257;153;Nüsslisalat;1;0.00;3.80
23.03.2024;14:14:08;MM Solothurn;257;153;Sélec Truffes Torte;1;6.90;7.90
23.03.2024;14:14:08;MM Solothurn;257;153;Schmelzkäse Gruyère;1;0.00;2.95
23.03.2024;14:14:08;MM Solothurn;257;153;Butterzopf;1;0.00;3.90
23.03.2024;14:14:08;MM Solothurn;257;153;Emilio Grana Padano;0.255;0.89;4.85
23.03.2024;14:14:08;MM Solothurn;257;153;Sélec Uralt 24 Mte;0.090;0.68;2.64
23.03.2024;14:14:08;MM Solothurn;257;153;Wilde Bergfee;0.228;0.00;7.75
23.03.2024;14:14:08;MM Solothurn;257;153;Excellence Vanille;2;0.00;2.10
23.03.2024;14:14:08;MM Solothurn;257;153;Excellence Kirsche;2;0.00;2.10
23.03.2024;14:14:08;MM Solothurn;257;153;Joghurt Rhabarber Vani;2;0.00;1.60
23.03.2024;14:14:08;MM Solothurn;257;153;Valflora Vollrahm;1;0.00;4.35
23.03.2024;14:14:08;MM Solothurn;257;153;Eier CH Respeggt;1;0.00;3.90
23.03.2024;14:14:08;MM Solothurn;257;153;YOU Skyr Vanille;1;0.00;1.80
23.03.2024;14:14:08;MM Solothurn;257;153;YOU Skyr Nature;1;0.00;1.80
23.03.2024;14:14:08;MM Solothurn;257;153;Gruyère Reibkäse;1;1.65;6.45
23.03.2024;14:14:08;MM Solothurn;257;153;Bio Picknick-Eier;1;0.00;4.10
23.03.2024;14:14:08;MM Solothurn;257;153;MClass Kuchenteig;1;0.00;1.70
23.03.2024;14:14:08;MM Solothurn;257;153;Reiswaffeln Schokolade;1;0.00;1.20
23.03.2024;14:14:08;MM Solothurn;257;153;Bio Roggenbrot;1;0.00;3.95
23.03.2024;14:14:08;MM Solothurn;257;153;MBud Espresso Bohnen;2;0.00;13.90
23.03.2024;14:14:08;MM Solothurn;257;153;Sélec Aceto Balsamico;1;3.79;15.16
23.03.2024;14:14:08;MM Solothurn;257;153;MClass Rauchlachs Scho;1;2.15;4.35
23.03.2024;14:14:08;MM Solothurn;257;153;Bio Speckwürfeli;1;0.00;3.95
23.03.2024;14:14:08;MM Solothurn;257;153;Noir Special 72%;2;0.00;26.00
23.03.2024;14:14:08;MM Solothurn;257;153;LT Excellence Fleur 3x;1;1.95;7.50
23.03.2024;14:14:08;MM Solothurn;257;153;LT Excellence 70% 3x;1;1.95;7.50
23.03.2024;14:14:08;MM Solothurn;257;153;IPS Ur-Dinkel Hörnli;1;0.66;2.64
23.03.2024;14:14:08;MM Solothurn;257;153;Cayennepfeffer grob;1;0.00;1.15
23.03.2024;14:14:08;MM Solothurn;257;153;Feldschlösschen 6x50cl;1;0.00;11.50
23.03.2024;14:14:08;MM Solothurn;257;153;Chässchnitte Mütis;1;0.00;7.00
23.03.2024;14:14:08;MM Solothurn;257;153;Emilio Carciofi 125g;1;0.00;3.50
23.03.2024;14:14:08;MM Solothurn;257;153;Condy Champ.Pizzaiola;1;0.65;1.95
23.03.2024;14:14:08;MM Solothurn;257;153;Condy Kapernäpfel fein;1;0.63;1.87
23.03.2024;14:14:08;MM Solothurn;257;153;Condy Silberzwiebeln;1;0.48;1.42
23.03.2024;14:14:08;MM Solothurn;257;153;Condy Cornichons 125g;1;0.55;1.65
23.03.2024;14:14:08;MM Solothurn;257;153;Condy Knoblauch Kräute;1;0.73;2.17
23.03.2024;14:14:08;MM Solothurn;257;153;Condy Eierschwämme;1;1.24;3.71
23.03.2024;14:14:08;MM Solothurn;257;153;Zweifel Vaya Bean;2;0.00;7.90
23.03.2024;14:14:08;MM Solothurn;257;153;CUM +2xPkt.Ges.Sort.;1;0;0
23.03.2024;14:14:08;MM Solothurn;257;153;CUM40% Excellence;1;0;-1.68
23.03.2024;14:14:08;MM Solothurn;257;153;CUM40% Frey Schokol.;1;0;-10.40
16.03.2024;16:24:27;MM Solothurn;257;199;MBud Bananen;0.367;0.00;0.55
16.03.2024;16:24:27;MM Solothurn;257;199;Butterzopf;1;0.00;3.90
16.03.2024;16:24:27;MM Solothurn;257;199;MClass Haferflöckli;1;0.00;1.50
16.03.2024;16:24:27;MM Solothurn;257;199;Schwarzwälder Schinken;0.121;0.00;6.80
16.03.2024;16:24:27;MM Solothurn;257;199;IP K-Plaetzli;0.332;0.00;31.05
16.03.2024;16:24:27;MM Solothurn;257;199;MClass Kuchenteig;1;0.00;1.70
16.03.2024;16:24:27;MM Solothurn;257;199;Nougat Torte;1;1.90;3.90
16.03.2024;16:24:27;MM Solothurn;257;199;Sélec Nüsslisalat;1;0.95;3.65
16.03.2024;16:24:27;MM Solothurn;257;199;Zwiebeln;1;0.00;2.30
16.03.2024;16:24:27;MM Solothurn;257;199;Broccoli;0.379;0.00;1.25
16.03.2024;16:24:27;MM Solothurn;257;199;Kassentragtasche;1;0.00;0.40
16.03.2024;16:24:27;MM Solothurn;257;199;Rotkabis;0.471;0.00;0.80
16.03.2024;16:24:27;MM Solothurn;257;199;Kart.mehligkochend;1;0.00;2.00
16.03.2024;16:24:27;MM Solothurn;257;199;Schönrieder Mutschli;0.212;0.00;6.05
16.03.2024;16:24:27;MM Solothurn;257;199;Minirousse d'Argental;1;0.00;3.95
16.03.2024;16:24:27;MM Solothurn;257;199;Grindelwald Bergkäse;0.183;0.00;6.05
16.03.2024;16:24:27;MM Solothurn;257;199;Frühlingskäse;0.191;0.96;5.14
16.03.2024;16:24:27;MM Solothurn;257;199;M-Drink UHT Brik 12x1l;1;4.80;14.40
16.03.2024;16:24:27;MM Solothurn;257;199;Le Gruyère 120g;1;0.00;2.70
16.03.2024;16:24:27;MM Solothurn;257;199;MClass Salatkäse;1;0.00;2.60
16.03.2024;16:24:27;MM Solothurn;257;199;MBud Cottage Cheese;1;0.00;4.10
16.03.2024;16:24:27;MM Solothurn;257;199;Bio Rahmchäsli;1;0.00;3.20
16.03.2024;16:24:27;MM Solothurn;257;199;Excellence Vanille;2;0.00;2.10
16.03.2024;16:24:27;MM Solothurn;257;199;Bratspeck;0.074;0.00;2.50
16.03.2024;16:24:27;MM Solothurn;257;199;Blévita mini Paprika;1;0.00;3.00
16.03.2024;16:24:27;MM Solothurn;257;199;MClass Ofen Frites;1;0.00;2.95
16.03.2024;16:24:27;MM Solothurn;257;199;Bio Crevetten 400g;1;2.30;9.20
16.03.2024;16:24:27;MM Solothurn;257;199;CUM +2xPkt.Ges.Sort.;1;0;0
16.03.2024;16:24:27;MM Solothurn;257;199;CUM40% Brotzöpfe;1;0;-1.56
16.03.2024;16:24:27;MM Solothurn;257;199;CUM40% Blévita Minis;1;0;-1.20
08.03.2024;17:36:43;MM Solothurn;252;68;Valflora Drink UHT;1;0.00;9.60
08.03.2024;17:36:43;MM Solothurn;252;68;Bio Kuchenteig;1;0.00;2.30
04.03.2024;17:48:12;MM Solothurn;257;215;Äpfel Jazz;0.949;0.00;4.70
04.03.2024;17:48:12;MM Solothurn;257;215;Bio Karotten;1;0.00;3.30
04.03.2024;17:48:12;MM Solothurn;257;215;Randen ged. geschält;0.512;0.00;2.10
04.03.2024;17:48:12;MM Solothurn;257;215;Rotkabis;0.618;0.00;1.05
04.03.2024;17:48:12;MM Solothurn;257;215;Tomme la Fleur;1;0.00;5.90
04.03.2024;17:48:12;MM Solothurn;257;215;Excellence Vanille;2;0.00;2.10
04.03.2024;17:48:12;MM Solothurn;257;215;MClass Kuchenteig;2;0.00;3.40
04.03.2024;17:48:12;MM Solothurn;257;215;Reiswaffeln Schokolade;1;0.00;1.20
04.03.2024;17:48:12;MM Solothurn;257;215;Speckwürfeli;1;0.00;3.30
04.03.2024;17:48:12;MM Solothurn;257;215;Sélec Thon Albacore;1;0.00;6.50
04.03.2024;17:48:12;MM Solothurn;257;215;Bio Maiskörner 285G;1;0.00;1.90
04.03.2024;17:48:12;MM Solothurn;257;215;Bio Nüsslisalat;1;0.00;3.60
04.03.2024;17:48:12;MM Solothurn;257;215;MBud Spearmint 154g;2;0.00;5.80
04.03.2024;17:48:12;MM Solothurn;257;215;Acti Magnesium Zitrone;1;0.00;5.95
15.02.2024;16:44:17;M Bahnhof Basel;265;211;Bananen;0.164;0.00;0.45
15.02.2024;16:44:17;M Bahnhof Basel;265;211;Reiswaffeln Schokolade;1;0.00;1.20
15.02.2024;16:44:17;M Bahnhof Basel;265;211;MBud Spearmint 154g;2;0.00;5.80
15.02.2024;16:44:17;M Bahnhof Basel;265;211;Knoppers 8x25g;1;0.00;3.30
03.02.2024;12:52:20;MM Solothurn;257;98;MBud Bananen;0.600;0.00;0.90
03.02.2024;12:52:20;MM Solothurn;257;98;Äpfel Braeburn;0.926;0.00;3.15
03.02.2024;12:52:20;MM Solothurn;257;98;Nüsslisalat;1;0.00;3.95
03.02.2024;12:52:20;MM Solothurn;257;98;Butterzopf;1;0.00;3.90
03.02.2024;12:52:20;MM Solothurn;257;98;MClass Kuchenteig;2;0.00;3.40
03.02.2024;12:52:20;MM Solothurn;257;98;Schoenr. Mutschli;0.139;0.00;3.75
03.02.2024;12:52:20;MM Solothurn;257;98;Excellence Vanille;2;0.00;2.10
03.02.2024;12:52:20;MM Solothurn;257;98;Elsa Waldbeere Joghurt;2;0.00;1.90
03.02.2024;12:52:20;MM Solothurn;257;98;Berg Vorzugsbutter;1;0.00;3.15
03.02.2024;12:52:20;MM Solothurn;257;98;Valflora Vollrahm;1;0.00;4.35
03.02.2024;12:52:20;MM Solothurn;257;98;Reiswaffeln Schokolade;1;0.00;1.20
03.02.2024;12:52:20;MM Solothurn;257;98;MClass Haferflöckli;1;0.00;1.50
03.02.2024;12:52:20;MM Solothurn;257;98;Family Sesame Mochi;1;0.00;5.50
03.02.2024;12:52:20;MM Solothurn;257;98;Seeländerli;1;4.05;7.95
03.02.2024;12:52:20;MM Solothurn;257;98;Speckwürfeli;1;0.00;3.30
03.02.2024;12:52:20;MM Solothurn;257;98;Rindshuftsteak;0.357;8.21;18.90
03.02.2024;12:52:20;MM Solothurn;257;98;Hot Smoked Salmon;1;0.00;5.80
03.02.2024;12:52:20;MM Solothurn;257;98;Frey Noir;1;0.00;9.00
03.02.2024;12:52:20;MM Solothurn;257;98;Feldschlösschen 6x50cl;1;0.00;11.50
03.02.2024;12:52:20;MM Solothurn;257;98;MBud Avocados anger.;1;0.90;0.90
03.02.2024;12:52:20;MM Solothurn;257;98;Zweifel Vaya Bean;1;0.00;3.95
03.02.2024;12:52:20;MM Solothurn;257;98;Tangan Folie N°11;1;0.00;3.50
03.02.2024;12:52:20;MM Solothurn;257;98;Miobrill Schwämme;1;0.00;2.40
03.02.2024;12:52:20;MM Solothurn;257;98;Lumocolor F permanent;2;0.00;5.00
03.02.2024;12:52:20;MM Solothurn;257;98;HM Regeneriersalz;2;0.00;2.20
03.02.2024;12:52:20;MM Solothurn;257;98;I AM Soap Atlantic NFB;1;1.55;4.95
03.02.2024;12:52:20;MM Solothurn;257;98;TWIST RECYCL 1/2 16ER;1;5.05;11.75
03.02.2024;12:52:20;MM Solothurn;257;98;Kleenex Original 2x72;1;0.00;4.10
03.02.2024;12:52:20;MM Solothurn;257;98;Mini Prim. Watteron.35;1;0.00;1.30
03.02.2024;12:52:20;MM Solothurn;257;98;CUMULUS BON 10.-;0;0;-10.00
03.02.2024;12:52:20;MM Solothurn;257;98;CUMULUS BON 5.-;0;0;-5.00
03.02.2024;12:52:20;MM Solothurn;257;98;CUMULUS BON 5.-;0;0;-5.00
03.02.2024;12:52:20;MM Solothurn;257;98;CUMULUS BON 5.-;0;0;-5.00
27.01.2024;13:49:19;MM Solothurn;251;119;MBud Bananen;1.267;0.00;1.90
27.01.2024;13:49:19;MM Solothurn;251;119;Äpfel Braeburn;0.647;0.00;2.20
27.01.2024;13:49:19;MM Solothurn;251;119;Broccoli;0.409;0.00;1.35
27.01.2024;13:49:19;MM Solothurn;251;119;Fenchel;0.458;0.00;1.35
27.01.2024;13:49:19;MM Solothurn;251;119;Oliven Diabolo;1;0.00;4.50
27.01.2024;13:49:19;MM Solothurn;251;119;Butterzopf;1;0.00;2.50
27.01.2024;13:49:19;MM Solothurn;251;119;Schmelzkäse Gruyère;1;0.00;2.95
27.01.2024;13:49:19;MM Solothurn;251;119;Schwarzenburgerli;1;0.00;5.90
27.01.2024;13:49:19;MM Solothurn;251;119;Schoenr. Mutschli;0.226;0.00;6.10
27.01.2024;13:49:19;MM Solothurn;251;119;Excellence Vanille;2;0.00;2.10
27.01.2024;13:49:19;MM Solothurn;251;119;Eier CH Respeggt;1;0.00;3.90
27.01.2024;13:49:19;MM Solothurn;251;119;MClass Kuchenteig;1;0.00;1.70
27.01.2024;13:49:19;MM Solothurn;251;119;MBud Espresso Bohnen;2;0.00;12.00
27.01.2024;13:49:19;MM Solothurn;251;119;Kalbsplätzli;0.160;2.08;11.50
27.01.2024;13:49:19;MM Solothurn;251;119;Condy Knoblauchgurken;1;0.66;2.64
27.01.2024;13:49:19;MM Solothurn;251;119;Condy Gewürzgurken;1;0.50;2.00
27.01.2024;13:49:19;MM Solothurn;251;119;Condy FT Maiskölbchen;1;0.60;2.20
27.01.2024;13:49:19;MM Solothurn;251;119;Wagyu Burger 2x125g;1;0.00;11.50
27.01.2024;13:49:19;MM Solothurn;251;119;MBud Cocktailcrevetten;1;0.00;5.60
27.01.2024;13:49:19;MM Solothurn;251;119;CUM +3xPkt.Ges.Sort.;1;0;0
20.01.2024;13:27:06;MM Solothurn;257;114;MBud Bananen;0.800;0.00;1.20
20.01.2024;13:27:06;MM Solothurn;257;114;Fenchel;0.542;0.00;1.60
20.01.2024;13:27:06;MM Solothurn;257;114;Bio Nüsslisalat;1;0.00;4.95
20.01.2024;13:27:06;MM Solothurn;257;114;Randen gedämpft;0.385;0.00;1.50
20.01.2024;13:27:06;MM Solothurn;257;114;Butterzopf;1;0.00;3.90
20.01.2024;13:27:06;MM Solothurn;257;114;Elsa Waldbeere Joghurt;2;0.00;1.90
20.01.2024;13:27:06;MM Solothurn;257;114;Raccard Nature Scheib;0.412;0.00;10.70
20.01.2024;13:27:06;MM Solothurn;257;114;Berg Vorzugsbutter;1;0.00;3.15
20.01.2024;13:27:06;MM Solothurn;257;114;Vanillezucker 4x10g;2;0.00;7.90
20.01.2024;13:27:06;MM Solothurn;257;114;MClass IPS Kristallzuc;1;0.00;1.80
20.01.2024;13:27:06;MM Solothurn;257;114;MBud Haselnüsse;1;0.00;4.95
20.01.2024;13:27:06;MM Solothurn;257;114;MClass Kuchenteig;1;0.00;1.70
20.01.2024;13:27:06;MM Solothurn;257;114;MBud Espresso Bohnen;1;0.00;6.00
20.01.2024;13:27:06;MM Solothurn;257;114;Emmentalerli;1;0.00;6.20
20.01.2024;13:27:06;MM Solothurn;257;114;MClass Senf scharf;1;0.00;1.25
20.01.2024;13:27:06;MM Solothurn;257;114;Blévita Gruyère;2;1.20;6.70
20.01.2024;13:27:06;MM Solothurn;257;114;MClass Erbsen/Karotten;1;0.00;1.70
20.01.2024;13:27:06;MM Solothurn;257;114;MBud Spearmint 154g;1;0.00;2.90
20.01.2024;13:27:06;MM Solothurn;257;114;Etoilekerzen 8 Stk.;1;0.00;4.95
20.01.2024;13:27:06;MM Solothurn;257;114;Happy Bird Genussmisch;1;0.00;4.60
20.01.2024;13:27:06;MM Solothurn;257;114;Bonus-Coupon 2x;1;0;0
15.01.2024;16:24:07;M Zuchwil;254;66;MBud Bananen;0.767;0.00;1.15
15.01.2024;16:24:07;M Zuchwil;254;66;MClass Haferflöckli;1;0.00;1.50
15.01.2024;16:24:07;M Zuchwil;254;66;Nüsslisalat;1;0.00;3.80
15.01.2024;16:24:07;M Zuchwil;254;66;Randen ged. geschält;0.439;0.00;1.80
15.01.2024;16:24:07;M Zuchwil;254;66;MClass Kuchenteig;1;0.00;1.70
15.01.2024;16:24:07;M Zuchwil;254;66;Fasnachtschüechli;1;0.70;2.80
15.01.2024;16:24:07;M Zuchwil;254;66;Eier Freiland 6x53g+;1;0.00;3.75
15.01.2024;16:24:07;M Zuchwil;254;66;MClass Cottage Cheese;2;0.60;3.00
15.01.2024;16:24:07;M Zuchwil;254;66;Excellence Vanille;2;0.00;2.10
15.01.2024;16:24:07;M Zuchwil;254;66;MBud Crème Fraîche;1;0.00;6.20
11.01.2024;18:54:27;MM Solothurn;251;200;Blévita Gruyère;1;0.00;3.95
11.01.2024;18:54:27;MM Solothurn;251;200;Bio Vollkornhaferflöck;1;0.00;1.30
11.01.2024;18:54:27;MM Solothurn;251;200;MBud Espresso Bohnen;1;0.00;6.00
11.01.2024;18:54:27;MM Solothurn;251;200;MClass Roggenvollkorn;1;0.00;1.80
10.01.2024;16:52:55;MM Solothurn;251;175;Wagyu Burger 2x125g;1;0.00;11.50
10.01.2024;16:52:55;MM Solothurn;251;175;Zweifel Vaya Bean;1;0.00;3.95
10.01.2024;16:52:55;MM Solothurn;251;175;LT Crémant 49% 100g;2;0.00;5.00
10.01.2024;16:52:55;MM Solothurn;251;175;MBud Spearmint 154g;2;0.00;5.80
10.01.2024;16:52:55;MM Solothurn;251;175;Kuchenglasur dunkel;2;0.00;3.70
10.01.2024;16:52:55;MM Solothurn;251;175;Reiswaffeln Schokolade;1;0.00;1.20
10.01.2024;16:52:55;MM Solothurn;251;175;Sun Queen Senffrüchte;1;0.00;3.25
10.01.2024;16:52:55;MM Solothurn;251;175;Die Butter 250g;1;0.00;3.95
10.01.2024;16:52:55;MM Solothurn;251;175;Eier Freiland 6x53g+;1;0.00;3.75
10.01.2024;16:52:55;MM Solothurn;251;175;CUM +3xPkt.Ges.Sort.;1;0;0
